id,lessons_delivered,mean_lesson_price,lessons_given,lessons_started_fraction,lessons_per_pupil,money_recieved,blocked,is_email_confirmed,lesson_cost,is_display,is_cell_phone_confirmed,area_id,review_num,age_tutor,experience_tutor,time_month_reg,time_last_visited,subject_num,def_price,for_one_from_all,active_no_close,def_price_for_one,price_between,lesson_duration_30.0,lesson_duration_40.0,lesson_duration_45.0,lesson_duration_50.0,lesson_duration_55.0,lesson_duration_60.0,lesson_duration_65.0,lesson_duration_80.0,lesson_duration_90.0,lesson_duration_120.0,lesson_duration_160.0,sex_1.0,sex_2.0
130847,104.0,2015.0,100.0,0.2142857143,16.66666667,201500.0,0,0.0,1500.0,1.0,0.0,1.0,16.0,29.0,9.0,78.0,627.0,2,921.4285714285714,0.6349961049152982,1.0,1333.3333333333333,1119.047619047619,False,False,False,False,False,True,False,False,False,False,False,False,True
40245,1872.0,2692.001103,1814.0,0.436,16.64220183,4883290.0,0,0.0,2700.0,1.0,0.0,1.0,82.0,31.0,12.0,140.0,621.0,3,-1930.357142857143,0.45126633478887707,,2071.4285714285716,1038.095238095238,False,False,False,False,False,False,False,False,True,False,False,True,False
77475,1254.0,2915.384615,780.0,0.4351851852,16.59574468,2274000.0,0,1.0,3000.0,1.0,0.0,1.0,128.0,32.0,12.0,112.0,599.0,2,925.0,0.6403304293315654,,500.0,2833.3333333333335,False,False,False,False,False,True,False,False,False,False,False,True,False
21800,117.0,1937.931034,116.0,0.1489361702,16.57142857,224800.0,0,0.0,1500.0,1.0,0.0,1.0,5.0,42.0,23.0,158.0,600.0,2,-486.1111111111111,0.5988385598141696,,,,False,False,False,False,False,True,False,False,False,False,False,False,True
101588,771.0,1579.741379,232.0,0.2372881356,16.57142857,366500.0,0,0.0,2000.0,1.0,0.0,1.0,1.0,28.0,10.0,98.0,639.0,3,-1666.6666666666667,0.22548743246417666,,0.0,1500.0,False,False,False,False,False,True,False,False,False,False,False,True,False
52710,52.0,4030.30303,33.0,0.1333333333,16.5,133000.0,0,0.0,5000.0,1.0,0.0,1.0,26.0,37.0,17.0,131.0,609.0,2,-4500.0,0.6733333333333333,,,,False,False,False,False,False,True,False,False,False,False,False,False,True
240000,34.0,1475.757576,33.0,0.2,16.5,48700.0,0,0.0,0.0,1.0,0.0,1.0,1.0,24.0,7.0,32.0,599.0,1,-210.0,0.3730994152046783,,,,False,False,False,False,False,True,False,False,False,False,False,False,True
219001,37.0,1606.060606,33.0,0.1333333333,16.5,53000.0,1,0.0,2500.0,1.0,0.0,1.0,8.0,51.0,27.0,42.0,609.0,3,1516.6666666666667,0.8620689655172413,,,,False,False,False,False,False,True,False,False,False,False,False,False,True
141208,437.0,2447.165992,247.0,0.2112676056,16.46666667,604450.0,0,0.0,5500.0,1.0,0.0,1.0,61.0,32.0,13.0,73.0,600.0,2,1424.0,0.2719048532429095,,1312.5,1405.1339285714287,False,False,False,False,False,True,False,False,False,False,False,False,True
59176,772.0,3461.111111,378.0,0.4893617021,16.43478261,1308300.0,0,0.0,6000.0,1.0,0.0,1.0,23.0,31.0,14.0,125.0,599.0,2,394.0625,0.5159028749692708,2.0,840.0,3960.0,False,False,False,False,False,True,False,False,False,False,False,True,False
235073,542.0,1289.855072,345.0,0.1478873239,16.42857143,445000.0,0,0.0,1500.0,1.0,0.0,38.0,4.0,34.0,10.0,34.0,601.0,2,-252.0,0.42149676163421756,,0.0,1600.0,False,False,False,False,False,True,False,False,False,False,False,False,True
207456,263.0,2652.439024,82.0,0.1666666667,16.4,217500.0,0,0.0,4500.0,1.0,0.0,1.0,42.0,51.0,30.0,44.0,598.0,1,2181.6666666666665,0.1250492490200789,,0.0,2185.714285714286,False,False,False,False,False,True,False,False,False,False,False,False,True
18987,100.0,1362.244898,98.0,0.3,16.33333333,133500.0,0,0.0,2300.0,1.0,0.0,1.0,8.0,35.0,16.0,161.0,602.0,1,-1550.0,0.1032967032967033,,,,False,False,False,False,False,True,False,False,False,False,False,False,True
152594,225.0,1656.441718,163.0,0.1176470588,16.3,270000.0,0,0.0,1500.0,1.0,0.0,2.0,17.0,58.0,36.0,66.0,624.0,1,-1700.0,0.5123061968895303,1.0,,,False,False,False,False,False,True,False,False,False,False,False,False,True
291620,330.0,500.0,179.0,0.2972972973,16.27272727,89500.0,0,0.0,600.0,1.0,0.0,42.0,2.0,52.0,33.0,13.0,,1,-160.71428571428572,0.3723514101997074,,0.0,500.0,False,False,False,False,False,True,False,False,False,False,False,False,True
192131,401.0,757.5418994,179.0,0.1157894737,16.27272727,135600.0,0,0.0,1000.0,1.0,0.0,2.0,27.0,24.0,6.0,51.0,598.0,1,468.4375,0.7758968210988413,,0.0,750.0,False,False,False,False,False,True,False,False,False,False,False,False,True
292002,130.0,1827.160494,81.0,0.09803921569,16.2,148000.0,1,0.0,1500.0,1.0,0.0,1.0,0.0,35.0,12.0,13.0,,1,-1750.0,0.42231968810916176,,1500.0,1177.7777777777778,False,False,False,False,False,True,False,False,False,False,False,False,True
275490,1264.0,622.2413793,580.0,0.225,16.11111111,360900.0,0,0.0,600.0,1.0,0.0,58.0,1.0,50.0,20.0,19.0,601.0,2,-489.54545454545456,0.36539177892090113,,283.3333333333333,635.7142857142857,False,False,True,False,False,False,False,False,False,False,False,False,True
294053,607.0,585.2546584,161.0,0.303030303,16.1,94226.0,1,0.0,0.0,1.0,0.0,33.0,3.0,23.0,4.0,12.0,,1,-108.33333333333333,0.23697136197136198,,260.0,524.1666666666667,False,False,False,False,False,True,False,False,False,False,False,False,True
150585,341.0,1229.376855,337.0,0.1640625,16.04761905,414300.0,0,0.0,900.0,1.0,0.0,2.0,5.0,27.0,9.0,67.0,598.0,1,-1320.0,0.2589349438299018,,1425.0,587.5,False,False,False,False,False,True,False,False,False,False,False,False,True
168608,18.0,2007.5,16.0,0.06666666667,16.0,32120.0,0,0.0,1000.0,1.0,0.0,3.0,11.0,28.0,8.0,59.0,600.0,1,2775.0,0.2237501673584148,,,,False,False,False,False,False,True,False,False,False,False,False,False,True
283938,110.0,1162.5,16.0,0.1666666667,16.0,18600.0,0,0.0,0.0,1.0,0.0,2.0,0.0,24.0,6.0,16.0,,2,,,,,,False,False,False,False,False,True,False,False,False,False,False,False,True
241968,215.0,1500.0,80.0,0.1388888889,16.0,120000.0,0,0.0,800.0,1.0,0.0,33.0,9.0,28.0,9.0,32.0,605.0,1,1420.5,0.7933070707070706,,500.0,1400.0,False,False,False,False,False,True,False,False,False,False,False,False,True
193048,59.0,1200.0,16.0,0.07692307692,16.0,19200.0,0,0.0,800.0,1.0,0.0,39.0,24.0,50.0,20.0,51.0,599.0,2,1631.6666666666667,0.9758672699849171,7.0,0.0,1200.0,False,False,False,False,False,True,False,False,False,False,False,False,True
180123,454.0,1422.991071,224.0,0.2121212121,16.0,318750.0,0,0.0,1500.0,1.0,0.0,1.0,8.0,37.0,10.0,55.0,598.0,1,-144.16666666666666,0.4124175438758772,,250.0,1083.3333333333333,False,False,False,False,False,True,False,False,False,False,False,False,True
200072,35.0,2500.0,16.0,0.1666666667,16.0,40000.0,0,0.0,2000.0,1.0,0.0,3.0,0.0,24.0,6.0,48.0,618.0,1,-2000.0,0.05555555555555555,,0.0,2500.0,False,False,False,False,False,True,False,False,False,False,False,False,True
241837,18.0,1300.0,16.0,0.1111111111,16.0,20800.0,0,0.0,1500.0,1.0,0.0,1.0,1.0,29.0,8.0,32.0,1008.0,1,-1500.0,0.4362745098039216,,,,False,False,False,False,False,True,False,False,False,False,False,False,True
230253,440.0,1462.763466,427.0,0.1753246753,15.81481481,624600.0,0,0.0,500.0,1.0,0.0,59.0,11.0,33.0,10.0,37.0,631.0,3,-71.25,0.40586838554319243,,1500.0,500.0,False,False,False,False,False,True,False,False,False,False,False,False,True
71315,380.0,1803.797468,79.0,0.08928571429,15.8,142500.0,1,0.0,1000.0,1.0,0.0,1.0,0.0,31.0,14.0,114.0,2804.0,4,-1500.0,0.12080344332855092,,0.0,2000.0,False,False,False,False,False,True,False,False,False,False,False,True,False
161631,702.0,836.6197183,142.0,0.1698113208,15.77777778,118800.0,0,0.0,1000.0,1.0,0.0,2.0,12.0,30.0,10.0,63.0,996.0,2,947.2916666666666,0.25176186064333145,,158.33333333333334,768.4027777777778,False,False,False,False,False,True,False,False,False,False,False,True,False
180222,777.0,2399.440299,536.0,0.3008849558,15.76470588,1286100.0,0,0.0,2500.0,1.0,0.0,1.0,24.0,43.0,25.0,55.0,618.0,2,436.53846153846155,0.3925665120839739,,500.0,1875.0,False,False,False,False,False,True,False,False,False,False,False,False,True
80296,236.0,1506.704545,220.0,0.3111111111,15.71428571,331475.0,0,0.0,2000.0,1.0,1.0,1.0,15.0,31.0,13.0,110.0,700.0,1,297.5,0.3884256530095586,,,,False,False,False,False,False,True,False,False,False,False,False,False,True
212720,376.0,1515.957447,94.0,0.1875,15.66666667,142500.0,0,0.0,1500.0,1.0,0.0,1.0,5.0,27.0,7.0,43.0,605.0,2,1005.5555555555555,0.6074505674064496,1.0,0.0,1500.0,False,False,False,False,False,True,False,False,False,False,False,True,False
164356,1187.0,1972.251309,955.0,0.1742857143,15.6557377,1883500.0,0,0.0,1500.0,1.0,0.0,1.0,43.0,38.0,20.0,61.0,605.0,3,-1714.2857142857142,0.4635050236850293,,0.0,1500.0,False,False,False,False,False,True,False,False,False,False,False,False,True
110506,81.0,1766.666667,78.0,0.25,15.6,137800.0,0,1.0,5000.0,1.0,0.0,1.0,5.0,46.0,26.0,90.0,618.0,1,1342.5,0.5315237572505015,,,,False,False,False,False,False,True,False,False,False,False,False,False,True
54488,440.0,1150.292398,171.0,0.1641791045,15.54545455,196700.0,0,0.0,500.0,1.0,0.0,1.0,70.0,36.0,17.0,128.0,598.0,3,501.7857142857143,0.25709924142096435,1.0,200.0,1110.0,False,False,True,False,False,False,False,False,False,False,False,False,True
199627,134.0,1272.258065,31.0,0.0625,15.5,39440.0,0,0.0,600.0,1.0,0.0,1.0,3.0,45.0,11.0,48.0,612.0,1,1000.0,0.6825396825396824,,,,True,False,False,False,False,False,False,False,False,False,False,False,True
306556,271.0,1536.290323,62.0,0.1818181818,15.5,95250.0,0,0.0,1500.0,1.0,0.0,1.0,0.0,53.0,11.0,8.0,,1,-1500.0,0.42946428571428574,,187.5,1526.7857142857142,False,False,False,False,False,True,False,False,False,False,False,False,True
153408,116.0,2377.419355,31.0,0.3333333333,15.5,73700.0,0,0.0,2500.0,1.0,0.0,1.0,8.0,25.0,8.0,66.0,599.0,1,416.0,0.7842987804878049,,0.0,2500.0,False,False,False,False,False,True,False,False,False,False,False,True,False
2536,349.0,1563.620072,279.0,0.4,15.5,436250.0,0,0.0,2500.0,1.0,0.0,1.0,85.0,52.0,33.0,183.0,600.0,3,-514.5833333333334,0.5351354623063673,1.0,,,False,False,False,False,False,True,False,False,False,False,False,False,True
16003,95.0,2537.634409,93.0,0.1052631579,15.5,236000.0,0,0.0,1500.0,1.0,0.0,1.0,49.0,37.0,19.0,162.0,608.0,2,-42.857142857142854,0.8015176830966304,1.0,,,False,False,False,False,False,True,False,False,False,False,False,False,True
287031,98.0,1754.347826,92.0,0.1132075472,15.33333333,161400.0,0,0.0,2000.0,1.0,0.0,14.0,2.0,47.0,24.0,15.0,,2,-1600.0,0.3627164502164502,,1800.0,360.0,False,False,False,False,False,True,False,False,False,False,False,False,True
286773,47.0,1728.26087,46.0,0.3333333333,15.33333333,79500.0,0,0.0,2000.0,1.0,0.0,1.0,1.0,33.0,15.0,15.0,,1,-962.5,0.3247058823529412,,,,False,False,False,False,False,True,False,False,False,False,False,False,True
282945,132.0,1119.565217,46.0,0.1578947368,15.33333333,51500.0,0,0.0,2000.0,1.0,0.0,1.0,2.0,30.0,10.0,16.0,,1,510.0,0.7496794871794872,,0.0,500.0,False,False,False,False,False,False,False,False,True,False,False,True,False
125071,432.0,983.5680751,426.0,0.1761006289,15.21428571,419000.0,1,0.0,1500.0,1.0,0.0,2.0,21.0,28.0,9.0,80.0,600.0,2,-1405.5555555555557,0.3118046944143939,,,,False,False,False,False,False,True,False,False,False,False,False,False,True
181741,369.0,1360.964912,228.0,0.1829268293,15.2,310300.0,1,0.0,1000.0,1.0,0.0,1.0,21.0,34.0,8.0,55.0,601.0,2,1582.9166666666667,0.55062635513426,,166.66666666666666,875.0,False,False,False,False,False,True,False,False,False,False,False,False,True
199291,93.0,1109.89011,91.0,0.1090909091,15.16666667,101000.0,0,0.0,600.0,1.0,0.0,2.0,4.0,25.0,7.0,48.0,612.0,1,-370.0,0.3193193319838057,,,,False,False,False,False,False,True,False,False,False,False,False,True,False
135966,327.0,1948.760331,121.0,0.09756097561,15.125,235800.0,1,0.0,1200.0,1.0,0.0,1.0,15.0,27.0,8.0,76.0,638.0,3,641.9047619047618,0.842193814301712,,0.0,1900.0,False,False,False,False,False,True,False,False,False,False,False,True,False
297791,134.0,999.1666667,120.0,0.1038961039,15.0,119900.0,0,0.0,900.0,1.0,0.0,1.0,0.0,49.0,26.0,11.0,,1,-1100.0,0.320974643172919,,1000.0,475.0,False,False,False,False,False,True,False,False,False,False,False,False,True
145630,30.0,700.0,30.0,0.25,15.0,21000.0,1,0.0,600.0,1.0,0.0,19.0,4.0,26.0,8.0,69.0,1387.0,1,-600.0,0.07177033492822966,,,,False,False,False,True,False,False,False,False,False,False,False,False,True
14797,16.0,2000.0,15.0,0.09090909091,15.0,30000.0,0,0.0,2000.0,1.0,0.0,1.0,9.0,54.0,31.0,162.0,619.0,5,,,,,,False,False,False,False,False,True,False,False,False,False,False,False,True
100740,61.0,1448.333333,60.0,0.1,15.0,86900.0,1,0.0,1200.0,1.0,0.0,1.0,27.0,27.0,9.0,98.0,601.0,1,1738.2142857142858,0.42837555098257546,4.0,750.0,321.42857142857144,False,False,False,False,False,True,False,False,False,False,False,False,True
192149,412.0,1426.394052,269.0,0.1538461538,14.94444444,383700.0,0,0.0,1000.0,1.0,0.0,1.0,18.0,23.0,5.0,51.0,660.0,1,566.6666666666666,0.4380430127469834,,500.0,1166.6666666666667,False,False,False,False,False,True,False,False,False,False,False,False,True
146481,861.0,1501.766784,283.0,0.1696428571,14.89473684,425000.0,0,0.0,1500.0,1.0,0.0,1.0,12.0,36.0,16.0,68.0,646.0,2,-262.5,0.3171562870799233,,500.0,1233.3333333333333,False,False,False,False,False,True,False,False,False,False,False,True,False
254360,127.0,748.7394958,119.0,0.2051282051,14.875,89100.0,1,0.0,800.0,1.0,0.0,1.0,0.0,24.0,6.0,27.0,819.0,3,-700.0,0.4576767676767677,,,,False,True,False,False,False,False,False,False,False,False,False,False,True
97431,1093.0,1630.79096,708.0,0.2341463415,14.75,1154600.0,0,0.0,1000.0,1.0,0.0,1.0,64.0,53.0,14.0,101.0,609.0,3,-1812.5,0.2643577207825908,,0.0,2166.6666666666665,False,False,False,False,False,True,False,False,False,False,False,False,True
293604,563.0,1576.271186,236.0,0.1203007519,14.75,372000.0,0,0.0,0.0,1.0,0.0,1.0,4.0,29.0,12.0,12.0,,1,-1633.3333333333333,0.4823464811862569,,300.0,1380.0,False,False,False,False,False,True,False,False,False,False,False,True,False
143350,281.0,1783.936652,221.0,0.2586206897,14.73333333,394250.0,1,0.0,1500.0,1.0,0.0,1.0,13.0,53.0,31.0,71.0,603.0,3,-128.57142857142858,0.37097820829357075,,0.0,750.0,False,False,False,False,False,True,False,False,False,False,False,False,True
281935,169.0,926.5432099,162.0,0.1929824561,14.72727273,150100.0,0,0.0,1500.0,1.0,0.0,2.0,2.0,30.0,2.0,17.0,,1,-980.0,0.211701389433406,,1350.0,775.0,False,False,False,False,False,True,False,False,False,False,False,True,False
61159,450.0,1622.513089,191.0,0.1074380165,14.69230769,309900.0,1,0.0,1500.0,1.0,0.0,1.0,57.0,33.0,14.0,122.0,639.0,3,1467.5,0.6927841992216438,1.0,0.0,1660.0,False,False,False,False,False,True,False,False,False,False,False,False,True
147205,48.0,1704.545455,44.0,1.0,14.66666667,75000.0,0,0.0,1500.0,1.0,0.0,1.0,17.0,28.0,10.0,68.0,604.0,3,738.6363636363636,0.7289682539682539,,0.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,True
234444,363.0,1808.219178,73.0,0.1111111111,14.6,132000.0,1,0.0,1500.0,1.0,0.0,2.0,17.0,47.0,26.0,34.0,602.0,2,893.4375,0.2949040512000577,,0.0,1833.3333333333333,False,False,False,False,False,True,False,False,False,False,False,False,True
173062,117.0,1853.921569,102.0,0.3333333333,14.57142857,189100.0,0,0.0,2500.0,1.0,0.0,1.0,7.0,26.0,8.0,57.0,599.0,1,8.333333333333334,0.5998393069348952,,,,False,False,False,False,False,True,False,False,False,False,False,True,False
205511,146.0,900.0,29.0,0.1111111111,14.5,26100.0,0,0.0,750.0,1.0,0.0,1.0,12.0,47.0,8.0,45.0,636.0,1,937.2727272727273,0.8663324979114452,2.0,0.0,900.0,False,False,False,False,False,True,False,False,False,False,False,False,True
248028,88.0,1477.011494,87.0,0.1666666667,14.5,128500.0,0,0.0,700.0,1.0,0.0,1.0,3.0,22.0,4.0,30.0,624.0,2,-135.0,0.5715289718605857,,1500.0,500.0,False,False,False,False,False,True,False,False,False,False,False,False,True
302283,106.0,800.0,29.0,0.1333333333,14.5,23200.0,0,0.0,800.0,1.0,0.0,1.0,0.0,26.0,5.0,9.0,,1,-750.0,0.5303308823529411,,0.0,800.0,False,False,False,False,False,False,False,False,True,False,False,False,True
277849,213.0,1068.965517,29.0,0.2857142857,14.5,31000.0,0,0.0,650.0,1.0,0.0,1.0,0.0,22.0,2.0,18.0,,2,643.125,0.020474327928148853,,162.5,605.3571428571429,False,False,False,False,False,True,False,False,False,False,False,False,True
252838,81.0,1724.137931,29.0,0.1666666667,14.5,50000.0,0,0.0,1000.0,1.0,0.0,1.0,14.0,22.0,4.0,28.0,598.0,1,1407.9166666666667,0.922266139657444,4.0,1500.0,1375.0,False,False,False,False,False,True,False,False,False,False,False,True,False
281518,32.0,731.0344828,29.0,0.09090909091,14.5,21200.0,0,0.0,1100.0,0.0,0.0,1.0,0.0,29.0,7.0,17.0,,1,427.7777777777779,0.7559523809523809,,,,False,False,False,False,False,True,False,False,False,False,False,False,True
255662,110.0,511.8811881,101.0,0.1590909091,14.42857143,51700.0,0,0.0,500.0,1.0,0.0,1.0,1.0,23.0,3.0,27.0,598.0,2,-575.0,0.4855820105820106,,0.0,500.0,False,False,True,False,False,False,False,False,False,False,False,False,True
150336,120.0,1389.130435,115.0,0.125,14.375,159750.0,1,0.0,1200.0,1.0,0.0,55.0,38.0,56.0,34.0,67.0,599.0,1,765.9375,0.17594547889536014,,987.5,799.375,False,False,False,False,False,True,False,False,False,False,False,False,True
68737,286.0,2591.575092,273.0,0.25,14.36842105,707500.0,0,0.0,2500.0,1.0,0.0,1.0,35.0,31.0,13.0,115.0,598.0,2,-2008.1818181818182,0.3468023604302674,,3000.0,1250.0,False,False,False,False,False,True,False,False,False,False,False,True,False
163957,376.0,1160.040984,244.0,0.2741935484,14.35294118,283050.0,0,0.0,1000.0,1.0,0.0,56.0,5.0,26.0,7.0,62.0,603.0,2,-215.0,0.34931173104026975,,600.0,925.0,False,False,False,False,False,True,False,False,False,False,False,False,True
222501,155.0,1137.209302,43.0,0.08333333333,14.33333333,48900.0,1,0.0,4000.0,1.0,0.0,1.0,2.0,24.0,5.0,40.0,608.0,2,1033.3333333333333,0.6212669683257919,,0.0,1150.0,False,False,False,False,False,True,False,False,False,False,False,True,False
164778,43.0,1567.44186,43.0,0.1875,14.33333333,67400.0,0,0.0,1000.0,1.0,0.0,2.0,26.0,27.0,7.0,61.0,641.0,1,981.3636363636364,0.8406968390804598,2.0,1150.0,1375.0,False,False,False,False,False,True,False,False,False,False,False,True,False
218670,176.0,1011.337209,172.0,0.1132075472,14.33333333,173950.0,0,0.0,0.0,1.0,0.0,2.0,17.0,34.0,8.0,42.0,608.0,1,885.4545454545455,0.7834423322985414,4.0,733.3333333333334,276.1904761904762,False,False,True,False,False,False,False,False,False,False,False,False,True
112817,122.0,1300.0,43.0,0.2307692308,14.33333333,55900.0,1,0.0,1300.0,1.0,0.0,9.0,43.0,54.0,33.0,88.0,599.0,2,1347.5,0.6172083740632127,,1300.0,1083.3333333333333,False,False,False,False,False,True,False,False,False,False,False,False,True
276116,275.0,1500.0,57.0,0.1481481481,14.25,85500.0,0,0.0,1500.0,1.0,0.0,1.0,1.0,25.0,4.0,19.0,605.0,1,-1500.0,0.3993055555555556,,0.0,1500.0,False,False,False,False,False,True,False,False,False,False,False,True,False
290119,387.0,1534.507042,142.0,0.1612903226,14.2,217900.0,0,0.0,1500.0,1.0,0.0,1.0,2.0,31.0,8.0,14.0,,1,-1675.0,0.1344506754314629,,0.0,1500.0,False,False,False,False,False,True,False,False,False,False,False,False,True
258729,266.0,935.2941176,85.0,0.2857142857,14.16666667,79500.0,1,0.0,2000.0,1.0,0.0,1.0,0.0,26.0,6.0,25.0,798.0,1,-1500.0,0.07015669515669516,,200.0,650.0,False,False,False,False,False,True,False,False,False,False,False,True,False
140529,572.0,927.1070615,439.0,0.1336206897,14.16129032,407000.0,1,0.0,700.0,1.0,0.0,1.0,16.0,27.0,8.0,73.0,598.0,2,150.0,0.30678288350227095,,0.0,1137.5,False,False,False,False,False,True,False,False,False,False,False,True,False
230233,209.0,1105.91716,169.0,0.2307692308,14.08333333,186900.0,0,0.0,900.0,1.0,0.0,1.0,2.0,35.0,13.0,37.0,607.0,2,-625.0,0.5622646420343789,,0.0,1200.0,True,False,False,False,False,False,False,False,False,False,False,False,True
189067,94.0,2505.952381,84.0,0.2222222222,14.0,210500.0,0,0.0,2000.0,1.0,0.0,8.0,7.0,77.0,25.0,52.0,601.0,1,525.0,0.4980394135055152,,2500.0,1666.6666666666667,False,False,False,False,False,True,False,False,False,False,False,True,False
247311,14.0,1500.0,14.0,0.06666666667,14.0,21000.0,1,0.0,800.0,1.0,0.0,27.0,0.0,29.0,11.0,30.0,627.0,2,-250.0,0.05423280423280423,,,,False,False,False,False,False,True,False,False,False,False,False,True,False
270393,134.0,2169.642857,28.0,0.08695652174,14.0,60750.0,0,0.0,1000.0,1.0,0.0,1.0,0.0,31.0,10.0,21.0,601.0,1,-1500.0,0.03571428571428571,,2250.0,750.0,False,False,False,False,False,True,False,False,False,False,False,True,False
238591,15.0,1500.0,14.0,0.07692307692,14.0,21000.0,0,0.0,1500.0,1.0,0.0,1.0,0.0,48.0,27.0,33.0,922.0,4,,,,,,False,False,False,False,False,True,False,False,False,False,False,False,True
231449,60.0,967.8571429,28.0,0.05555555556,14.0,27100.0,1,0.0,700.0,1.0,0.0,32.0,1.0,33.0,11.0,36.0,639.0,1,268.0,0.7494444444444445,1.0,0.0,1000.0,False,False,False,False,True,False,False,False,False,False,False,False,True
160037,114.0,1400.0,112.0,0.1666666667,14.0,156800.0,1,0.0,1300.0,1.0,0.0,1.0,9.0,38.0,9.0,63.0,604.0,1,690.0,0.3437364333197666,,,,False,False,False,False,False,True,False,False,False,False,False,True,False
199027,30.0,2678.571429,28.0,0.125,14.0,75000.0,0,0.0,2500.0,1.0,0.0,1.0,2.0,47.0,25.0,49.0,619.0,4,-755.5555555555555,0.49719298245614035,,,,False,False,False,False,False,True,False,False,False,False,False,False,True
279172,307.0,1015.699659,293.0,0.1153846154,13.95238095,297600.0,0,0.0,0.0,1.0,0.0,1.0,0.0,53.0,32.0,18.0,,1,-1166.6666666666667,0.2594171792005873,,957.1428571428571,537.0748299319728,False,False,False,False,False,True,False,False,False,False,False,False,True
174903,335.0,4010.696203,237.0,0.53125,13.94117647,950535.0,0,0.0,2000.0,1.0,0.0,1.0,13.0,48.0,27.0,56.0,604.0,1,-1080.0,0.5913161715132158,1.0,0.0,3937.5,False,False,False,False,False,True,False,False,False,False,False,False,True
181142,742.0,1795.079787,376.0,0.2727272727,13.92592593,674950.0,0,0.0,2000.0,1.0,0.0,1.0,36.0,24.0,6.0,55.0,599.0,2,1093.3333333333335,0.6903917561991021,5.0,857.1428571428571,1805.1020408163265,False,False,False,False,False,True,False,False,False,False,False,True,False
208897,153.0,1407.913669,139.0,0.2222222222,13.9,195700.0,0,0.0,1000.0,1.0,0.0,1.0,2.0,23.0,5.0,44.0,917.0,2,-1700.0,0.15603701853701854,,1433.3333333333333,555.5555555555555,False,False,False,False,False,True,False,False,False,False,False,True,False
283070,142.0,605.6,125.0,0.1046511628,13.88888889,75700.0,0,0.0,600.0,1.0,0.0,14.0,0.0,30.0,4.0,16.0,,2,-580.0,0.35582575191093385,,0.0,600.0,False,False,True,False,False,False,False,False,False,False,False,True,False
295475,265.0,1531.730769,208.0,0.2777777778,13.86666667,318600.0,0,0.0,3000.0,1.0,0.0,13.0,0.0,50.0,30.0,12.0,,1,-1650.0,0.30913329826373304,,1285.7142857142858,735.7142857142857,False,False,False,False,False,True,False,False,False,False,False,False,True
161749,220.0,1000.0,97.0,0.1166666667,13.85714286,97000.0,0,0.0,1000.0,1.0,0.0,2.0,7.0,25.0,6.0,62.0,645.0,2,511.1111111111111,0.7473277929799669,3.0,0.0,1000.0,False,False,False,False,False,True,False,False,False,False,False,False,True
194781,864.0,1451.167728,471.0,0.1666666667,13.85294118,683500.0,0,0.0,1500.0,1.0,0.0,1.0,22.0,35.0,16.0,50.0,598.0,1,960.3125,0.5445636404578261,2.0,650.0,1524.2424242424242,False,False,False,False,False,True,False,False,False,False,False,True,False
117899,204.0,2315.277778,180.0,0.1326530612,13.84615385,416750.0,0,0.0,700.0,1.0,0.0,1.0,23.0,49.0,31.0,84.0,601.0,2,327.0833333333333,0.4845787458188376,4.0,1875.0,1770.8333333333335,False,False,False,False,False,True,False,False,False,False,False,False,True
292864,439.0,638.4057971,138.0,0.08130081301,13.8,88100.0,0,0.0,1000.0,1.0,0.0,24.0,2.0,28.0,6.0,13.0,,4,-671.4285714285714,0.4234475984022428,,400.0,625.0,False,False,False,False,False,True,False,False,False,False,False,False,True
265032,210.0,982.6086957,69.0,0.2777777778,13.8,67800.0,0,0.0,700.0,1.0,0.0,1.0,1.0,25.0,3.0,22.0,602.0,1,-1066.6666666666667,0.19592198581560286,,500.0,833.3333333333333,False,False,False,False,False,True,False,False,False,False,False,True,False
240858,148.0,1510.869565,69.0,0.06944444444,13.8,104250.0,1,0.0,1250.0,1.0,0.0,1.0,7.0,27.0,6.0,32.0,628.0,1,1971.875,0.6834496442255062,1.0,0.0,1500.0,False,False,False,False,False,True,False,False,False,False,False,True,False
279694,140.0,552.8985507,138.0,0.243902439,13.8,76300.0,0,0.0,500.0,0.0,0.0,1.0,0.0,26.0,2.0,18.0,,1,-243.75,0.1093909358615241,,,,False,False,False,False,False,True,False,False,False,False,False,False,True
7831,406.0,1665.454545,110.0,0.09195402299,13.75,183200.0,1,0.0,900.0,1.0,0.0,3.0,37.0,38.0,18.0,172.0,611.0,6,826.6071428571429,0.8729964799617925,,0.0,1247.9166666666667,False,False,False,False,False,True,False,False,False,False,False,True,False
260625,367.0,1445.454545,55.0,0.2666666667,13.75,79500.0,0,0.0,1490.0,1.0,0.0,1.0,0.0,29.0,8.0,24.0,761.0,1,-1250.0,0.525,,0.0,1500.0,False,False,False,False,False,True,False,False,False,False,False,False,True
143149,274.0,2645.454545,55.0,0.1052631579,13.75,145500.0,1,0.0,2000.0,1.0,0.0,1.0,12.0,39.0,18.0,71.0,603.0,1,3090.0,0.7316326530612246,,0.0,2500.0,False,False,False,False,False,True,False,False,False,False,False,False,True
262584,136.0,625.4545455,55.0,0.2857142857,13.75,34400.0,0,0.0,500.0,1.0,0.0,56.0,7.0,31.0,11.0,23.0,604.0,2,457.27272727272725,0.3795747743541861,,200.0,533.3333333333334,False,False,True,False,False,False,False,False,False,False,False,True,False
